npi,primary_specialty,taxonomy_code,license_state,license_issuance_year
1956071967,Family Medicine,207Q00000X,TX,2004
1016994521,Psychiatry & Neurology,2084A0401X,UT,1998
1954061630,Psychiatry & Neurology,2084A0401X,NJ,1988
1827333570,Dermatology,207N00000X,TX,2015
1853692873,Pediatrics,208000000X,CA,2004
1977587694,Anesthesiology,207L00000X,TX,2003
1681732701,Family Medicine,207Q00000X,CA,1997
1438980231,Internal Medicine,207R00000X,NV,2005
1854258898,Urology,208800000X,NY,2009
1183020217,Family Medicine,207Q00000X,UT,2011
1321566717,Pathology,207ZB0001X,VA,2014
1965420205,Pediatrics,208000000X,WI,1999
1230624490,Family Medicine,207Q00000X,SD,2013
1029610718,Pathology,207ZB0001X,CA,2008
1390417057,Orthopaedic Surgery,207X00000X,VA,2008
1934215793,Anesthesiology,207L00000X,OH,2003
1976979777,Emergency Medicine,207P00000X,NJ,2003
1956115368,Anesthesiology,207L00000X,CT,1996
1216524870,Radiology,2085B0100X,IL,2005
1087033381,Anesthesiology,207L00000X,IL,2008
1923449536,Internal Medicine,207R00000X,MN,2003
1267681942,Surgery,208600000X,FL,1996
1701092037,Internal Medicine,207R00000X,MA,2009
1755859083,Family Medicine,207Q00000X,IL,2001
1040142295,Psychiatry & Neurology,2084A0401X,FL,1992
1420781548,Internal Medicine,207R00000X,NY,2016
1133670921,Anesthesiology,207L00000X,CA,2006
1348982970,Orthopaedic Surgery,207X00000X,MI,2004
1220782704,Pathology,207ZB0001X,NC,2009
1818266839,Surgery,208600000X,IN,2013
1057652509,Family Medicine,207Q00000X,VA,2009
1931763613,Family Medicine,207Q00000X,MO,2010
1568692051,Obstetrics & Gynecology,207V00000X,GA,2005
1221154028,Pediatrics,208000000X,TN,2007
1448719272,Internal Medicine,207R00000X,TX,2007
1218356602,Internal Medicine,207R00000X,HI,2007
1950182919,Surgery,208600000X,SD,2003
1155143385,Psychiatry & Neurology,2084A0401X,OR,2006
1878751241,Anesthesiology,207L00000X,MI,2005
1471605976,Family Medicine,207Q00000X,MS,2015
1268906173,Orthopaedic Surgery,207X00000X,MI,2016
1203754654,Emergency Medicine,207P00000X,CA,2008
1465753303,Family Medicine,207Q00000X,NJ,2010
1020062513,Ophthalmology,207W00000X,MA,2014
1954256545,Radiology,2085B0100X,ME,2008
1758188407,Psychiatry & Neurology,2084A0401X,TX,1990
1851488381,Internal Medicine,207R00000X,UT,2013
1627335072,Dermatology,207N00000X,AR,2007
1805923533,Pediatrics,208000000X,CA,2008
1486872413,Family Medicine,207Q00000X,NY,2002
1359390154,Emergency Medicine,207P00000X,GA,1991
1850888003,Pediatrics,208000000X,TX,2012
1268831033,Internal Medicine,207R00000X,PA,2008
1155059375,Pediatrics,208000000X,NC,2012
1111546416,Radiology,2085B0100X,MI,2011
1210421230,Pathology,207ZB0001X,FL,2014
1429798642,Ophthalmology,207W00000X,CA,2002
1646951487,Family Medicine,207Q00000X,CA,2013
1857462265,Nuclear Medicine,207U00000X,PA,1998
1424207128,Family Medicine,207Q00000X,NJ,2008
1879766529,Ophthalmology,207W00000X,MD,1999
1406418842,Family Medicine,207Q00000X,WI,2011
1421906433,Pediatrics,208000000X,TX,2001
1947072017,Pediatrics,208000000X,OH,2004
1353125176,Surgery,208600000X,SC,2010
1360545127,Emergency Medicine,207P00000X,GA,2008
1723057661,Obstetrics & Gynecology,207V00000X,CA,2016
1131844296,Family Medicine,207Q00000X,IA,2009
1291708174,Psychiatry & Neurology,2084A0401X,CA,2010
1275380636,Family Medicine,207Q00000X,MO,2008
1151866369,Internal Medicine,207R00000X,AL,2001
1274317985,Anesthesiology,207L00000X,TX,2016
1379116720,Pediatrics,208000000X,PA,2015
1395239605,Orthopaedic Surgery,207X00000X,OH,2004
1149071338,Internal Medicine,207R00000X,CO,1994
1316047780,Internal Medicine,207R00000X,CA,2009
1834328035,Emergency Medicine,207P00000X,CA,1992
1194991919,Pediatrics,208000000X,NY,2012
1185156472,Internal Medicine,207R00000X,OR,2004
1349685846,Plastic Surgery,208200000X,IA,2012
1257424378,Emergency Medicine,207P00000X,WA,2017
1401696814,Pediatrics,208000000X,MS,2007
1744785936,Internal Medicine,207R00000X,TX,2010
1149947867,Obstetrics & Gynecology,207V00000X,CA,2013
1771595034,Otolaryngology,207Y00000X,FL,1989
1464212459,Ophthalmology,207W00000X,FL,1999
1142223043,Family Medicine,207Q00000X,CA,2012
1470341334,Family Medicine,207Q00000X,OK,2006
1675634756,Obstetrics & Gynecology,207V00000X,TX,2016
1049908761,Internal Medicine,207R00000X,OH,2000
1219159484,Family Medicine,207Q00000X,LA,2014
1818459350,Allergy & Immunology,207K00000X,AZ,2001
1549487456,Internal Medicine,207R00000X,WA,2011
1586622197,Preventive Medicine,2083A0100X,VA,2013
1960419665,Pathology,207ZB0001X,WA,1994
1519018182,Anesthesiology,207L00000X,OR,2005
1061033035,Family Medicine,207Q00000X,NY,2013
1542701713,Radiology,2085B0100X,LA,1999
1856043322,Obstetrics & Gynecology,207V00000X,NJ,2000
1485111763,Radiology,2085B0100X,CT,1993
1270175213,Family Medicine,207Q00000X,CA,2005
1327014332,Plastic Surgery,208200000X,WA,1989
1673961672,Ophthalmology,207W00000X,WA,2000
1794933022,Obstetrics & Gynecology,207V00000X,NM,2013
1284106857,Pediatrics,208000000X,PA,2010
1133770002,Internal Medicine,207R00000X,LA,2014
1942227145,Family Medicine,207Q00000X,PA,2006
1599559576,Internal Medicine,207R00000X,TX,2008
1708421627,Pathology,207ZB0001X,TX,2012
1057771283,Plastic Surgery,208200000X,TX,1994
1772112508,Internal Medicine,207R00000X,MD,2009
1954216747,Family Medicine,207Q00000X,CA,2014
1495160982,Family Medicine,207Q00000X,GA,1993
1873098382,Dermatology,207N00000X,CA,2018
1640437780,Pediatrics,208000000X,TN,1995
1648624272,Pathology,207ZB0001X,GA,2002
1927001903,Surgery,208600000X,MI,2012
1998794170,Family Medicine,207Q00000X,LA,1988
1661245245,Internal Medicine,207R00000X,OH,2008
1596860928,Physical Medicine & Rehabilitation,208100000X,NJ,2000
1863121756,Pediatrics,208000000X,IN,2018
1793793187,Family Medicine,207Q00000X,TX,2013
1919138788,Emergency Medicine,207P00000X,CA,2014
1900182191,Family Medicine,207Q00000X,IA,2000
1548986524,Psychiatry & Neurology,2084A0401X,AR,2006
1545952735,Internal Medicine,207R00000X,MS,1991
1054268507,Family Medicine,207Q00000X,MD,2011
1154486843,Emergency Medicine,207P00000X,FL,2015
1930148857,Orthopaedic Surgery,207X00000X,NJ,2006
1439372065,Internal Medicine,207R00000X,SC,2014
1451595940,Pediatrics,208000000X,PA,2003
1633653476,Urology,208800000X,NH,2011
1417172339,Internal Medicine,207R00000X,MA,1996
1199995600,Pathology,207ZB0001X,CA,2006
1168482010,Orthopaedic Surgery,207X00000X,MT,2003
1760403778,Otolaryngology,207Y00000X,CT,2010
1405817523,Internal Medicine,207R00000X,MD,2005
1881314557,Pediatrics,208000000X,GA,2012
1829269368,Internal Medicine,207R00000X,AL,2010
1306521810,Pediatrics,208000000X,MO,1998
1252843168,Anesthesiology,207L00000X,IL,1997
1390711806,Pediatrics,208000000X,TX,2005
1408082000,Internal Medicine,207R00000X,NJ,2001
1014234789,Orthopaedic Surgery,207X00000X,FL,2011
1128245259,Medical Genetics,207SC0300X,CT,1994
1208184600,Family Medicine,207Q00000X,MI,2004
1815236595,Anesthesiology,207L00000X,CA,2012
1920856691,Dermatology,207N00000X,NV,2018
1462248638,Emergency Medicine,207P00000X,TN,1989
1022040897,Family Medicine,207Q00000X,OR,2009
1111949859,Family Medicine,207Q00000X,TX,2006
1546205935,Family Medicine,207Q00000X,FL,2008
1422499743,Internal Medicine,207R00000X,OH,2009
1440994873,Pediatrics,208000000X,AL,2011
1177217746,Internal Medicine,207R00000X,CA,2006
1493767580,Internal Medicine,207R00000X,CA,2010
1986611543,Family Medicine,207Q00000X,NC,2013
1846988438,Orthopaedic Surgery,207X00000X,WI,2013
1393835008,Surgery,208600000X,CA,1997
1165258710,Preventive Medicine,2083A0100X,AZ,2002
1227060187,Internal Medicine,207R00000X,TN,2007
1000823975,Orthopaedic Surgery,207X00000X,OH,1999
1453147187,Family Medicine,207Q00000X,FL,2008
1592521771,Pediatrics,208000000X,NY,2005
1037272659,Family Medicine,207Q00000X,TX,2004
1046623538,Family Medicine,207Q00000X,CT,2007
1718561057,Family Medicine,207Q00000X,CA,2016
1595847629,Family Medicine,207Q00000X,IL,1998
1303674570,Internal Medicine,207R00000X,GA,2011
1128900424,Pathology,207ZB0001X,IL,2001
1629055702,Internal Medicine,207R00000X,TX,2006
1677591632,Internal Medicine,207R00000X,TX,2012
1662007057,Surgery,208600000X,AR,1994
1881449924,Anesthesiology,207L00000X,PA,2011
1040439980,Obstetrics & Gynecology,207V00000X,CT,1999
1001766041,Internal Medicine,207R00000X,OH,2006
1648724767,Physical Medicine & Rehabilitation,208100000X,NJ,2001
1554009724,Anesthesiology,207L00000X,WI,1987
1149057568,Internal Medicine,207R00000X,NY,2009
1013739341,Allergy & Immunology,207K00000X,WA,2015
1429932464,Obstetrics & Gynecology,207V00000X,VA,1995
1591352467,Physical Medicine & Rehabilitation,208100000X,VA,1995
1508865684,Internal Medicine,207R00000X,TX,1997
1840613198,Radiology,2085B0100X,WI,2006
1610614442,Radiology,2085B0100X,MO,2010
1706280314,Family Medicine,207Q00000X,NV,1996
1109737621,Pediatrics,208000000X,FL,2009
1321392387,Surgery,208600000X,AZ,2007
1311001253,Anesthesiology,207L00000X,OH,2001
1531320871,Anesthesiology,207L00000X,IN,2015
1915951838,Orthopaedic Surgery,207X00000X,WV,2007
1309270670,Pediatrics,208000000X,TX,2005
1740244722,Pediatrics,208000000X,TN,2013
1052128729,Pediatrics,208000000X,TX,2008
1506664014,Pediatrics,208000000X,AR,2001
1318935610,Internal Medicine,207R00000X,PA,2004
1256611058,Anesthesiology,207L00000X,GA,1999
1353955473,Orthopaedic Surgery,207X00000X,MS,2008
1805437906,Pediatrics,208000000X,NC,2007
1657742726,Surgery,208600000X,ID,2018
1569239241,Emergency Medicine,207P00000X,WA,2003
1403858230,Obstetrics & Gynecology,207V00000X,MO,2016
1547893333,Pediatrics,208000000X,IL,2003
1723576066,Orthopaedic Surgery,207X00000X,MI,2004
1867212759,Dermatology,207N00000X,ND,1992
1786300560,Family Medicine,207Q00000X,CA,2010
1259694101,Surgery,208600000X,MA,2012
1153901552,Radiology,2085B0100X,WI,2001
1301039388,Preventive Medicine,2083A0100X,WA,2003
1058185442,Psychiatry & Neurology,2084A0401X,PA,2007
1857009983,Pediatrics,208000000X,IL,2010
1911668501,Anesthesiology,207L00000X,MI,2007
1008298980,Ophthalmology,207W00000X,CA,2000
1021822816,Internal Medicine,207R00000X,GA,2009
1346589199,Orthopaedic Surgery,207X00000X,NJ,2017
1242407835,Surgery,208600000X,TX,2010
1767386943,Internal Medicine,207R00000X,FL,2008
1228115121,Emergency Medicine,207P00000X,NJ,2014
1067679393,Obstetrics & Gynecology,207V00000X,IN,2018
1842395547,Pediatrics,208000000X,MI,1998
1834771200,Pediatrics,208000000X,OK,2007
1285094516,Internal Medicine,207R00000X,MI,2016
1918214556,Internal Medicine,207R00000X,FL,2015
1790336071,Internal Medicine,207R00000X,NJ,2007
1783393477,Dermatology,207N00000X,TX,2007
1553387477,Surgery,208600000X,TN,2010
1098223708,Pediatrics,208000000X,IL,1990
1496228606,Plastic Surgery,208200000X,AZ,2012
1168258154,Physical Medicine & Rehabilitation,208100000X,FL,2000
1338574654,Family Medicine,207Q00000X,OH,2007
1843732466,Pediatrics,208000000X,MS,2013
1237403278,Pediatrics,208000000X,OH,2004
1247396413,Neurological Surgery,207T00000X,AZ,2005
1138907807,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,OR,2011
1464625213,Anesthesiology,207L00000X,CA,2012
1317205866,Surgery,208600000X,TN,2007
1422046593,Ophthalmology,207W00000X,OR,2017
1029470592,Obstetrics & Gynecology,207V00000X,LA,1993
1850531835,Allergy & Immunology,207K00000X,NJ,2015
1396715959,Anesthesiology,207L00000X,CA,1989
1427176874,Pediatrics,208000000X,CA,2006
1552359972,Neurological Surgery,207T00000X,ID,2000
1948344258,Ophthalmology,207W00000X,NC,2000
1319408070,Surgery,208600000X,CA,2000
1036359200,Internal Medicine,207R00000X,GA,2002
1623781774,Pediatrics,208000000X,AR,1998
1842615563,Emergency Medicine,207P00000X,TN,2015
1011457581,Internal Medicine,207R00000X,MA,2007
1584128296,Internal Medicine,207R00000X,MI,2006
1389698485,Family Medicine,207Q00000X,FL,2008
1841558327,Plastic Surgery,208200000X,FL,2016
1262702537,Ophthalmology,207W00000X,MI,2004
1863040519,Radiology,2085B0100X,CA,1996
1748027327,Family Medicine,207Q00000X,LA,1999
1641116060,Internal Medicine,207R00000X,GA,1998
1828554679,Psychiatry & Neurology,2084A0401X,CA,1994
1156143392,Pediatrics,208000000X,IL,2009
1357648728,Family Medicine,207Q00000X,MA,2011
1882073715,Orthopaedic Surgery,207X00000X,MI,2009
1535555803,Pathology,207ZB0001X,IN,2014
1727586970,Family Medicine,207Q00000X,WV,2008
1753585821,Internal Medicine,207R00000X,SC,2011
1757705078,Ophthalmology,207W00000X,UT,2012
1249129820,Internal Medicine,207R00000X,CA,2016
1407388242,Emergency Medicine,207P00000X,CA,2014
1542060524,Orthopaedic Surgery,207X00000X,VA,2010
1013208289,Surgery,208600000X,MD,1998
1286072834,Surgery,208600000X,MD,2005
1478222239,Radiology,2085B0100X,MO,1990
1393381649,Obstetrics & Gynecology,207V00000X,MI,2002
1026495881,Urology,208800000X,NY,2017
1616924381,Radiology,2085B0100X,NC,1996
1452641578,Family Medicine,207Q00000X,TX,2015
1367319708,Psychiatry & Neurology,2084A0401X,TN,2015
1661246482,Internal Medicine,207R00000X,AL,1997
1344036748,Plastic Surgery,208200000X,CA,2012
1794790604,Internal Medicine,207R00000X,FL,2016
1244099432,Internal Medicine,207R00000X,NY,2004
1343034140,Physical Medicine & Rehabilitation,208100000X,WA,2012
1419228519,Internal Medicine,207R00000X,NY,2010
1330379722,Internal Medicine,207R00000X,CA,1990
1741616100,Pediatrics,208000000X,NY,2011
1394337541,Family Medicine,207Q00000X,IL,2013
1332259674,Psychiatry & Neurology,2084A0401X,NE,2005
1594984043,Internal Medicine,207R00000X,AR,1993
1217212129,Family Medicine,207Q00000X,WA,2011
1261062503,Surgery,208600000X,NY,2012
1597179591,Emergency Medicine,207P00000X,TX,2010
1172003521,Orthopaedic Surgery,207X00000X,PA,1992
1614285512,Anesthesiology,207L00000X,MO,2006
1657147728,Surgery,208600000X,NJ,2008
1844108559,Internal Medicine,207R00000X,NH,2013
1363367115,Family Medicine,207Q00000X,VA,2009
1351500388,Internal Medicine,207R00000X,NV,2005
1513041735,Pediatrics,208000000X,PA,2005
1922800929,Family Medicine,207Q00000X,TX,1999
1237855881,Pediatrics,208000000X,IL,2009
1061837229,Orthopaedic Surgery,207X00000X,CA,2011
1138153345,Pediatrics,208000000X,KS,2004
1802761068,Internal Medicine,207R00000X,FL,2012
1652343751,Internal Medicine,207R00000X,OH,1996
1786353130,Emergency Medicine,207P00000X,TX,2010
1689878662,Pediatrics,208000000X,NY,2006
1002122376,Pathology,207ZB0001X,IA,2007
1396248134,Obstetrics & Gynecology,207V00000X,IA,2011
1664285842,Internal Medicine,207R00000X,MI,2015
1378667541,Neurological Surgery,207T00000X,WA,2000
1347420394,Family Medicine,207Q00000X,NY,2001
1784844940,Psychiatry & Neurology,2084A0401X,FL,1993
1529604237,Internal Medicine,207R00000X,FL,2010
1684670429,Psychiatry & Neurology,2084A0401X,FL,2000
1671005100,Internal Medicine,207R00000X,TX,2015
1736263959,Emergency Medicine,207P00000X,NJ,1993
1126574940,Pediatrics,208000000X,TX,2010
1336950955,Orthopaedic Surgery,207X00000X,TX,2011
1667804748,Psychiatry & Neurology,2084A0401X,ID,2003
1358115297,Anesthesiology,207L00000X,VT,2011
1430004055,Internal Medicine,207R00000X,CA,2003
1527251395,Pediatrics,208000000X,NC,1995
1372205355,Internal Medicine,207R00000X,UT,1990
1813747031,Anesthesiology,207L00000X,FL,2008
1685883906,Otolaryngology,207Y00000X,TX,2010
1228920868,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,TX,2004
1729166318,Emergency Medicine,207P00000X,IN,2005
1133566160,Anesthesiology,207L00000X,LA,2009
1269005496,Family Medicine,207Q00000X,CA,2006
1740039429,Psychiatry & Neurology,2084A0401X,OR,2018
1296749736,Emergency Medicine,207P00000X,CA,2010
1823456573,Surgery,208600000X,CA,2017
1898193952,Family Medicine,207Q00000X,LA,2015
1681729517,Surgery,208600000X,AZ,2000
1163747532,Anesthesiology,207L00000X,PA,2006
1156234407,Internal Medicine,207R00000X,KY,1998
1089025559,Pediatrics,208000000X,KY,2018
1457453011,Pediatrics,208000000X,OH,2010
1496491931,Surgery,208600000X,TN,2009
1281036032,Psychiatry & Neurology,2084A0401X,TN,1998
1669091641,Internal Medicine,207R00000X,IL,2006
1264665740,Pathology,207ZB0001X,KY,2012
1447877659,Surgery,208600000X,MN,2000
1125052740,Emergency Medicine,207P00000X,CA,2015
1806419127,Anesthesiology,207L00000X,CA,2011
1350476812,Obstetrics & Gynecology,207V00000X,CA,2013
1652542915,Pediatrics,208000000X,IN,2006
1177025800,Orthopaedic Surgery,207X00000X,FL,1995
1753444409,Internal Medicine,207R00000X,CA,2000
1665793281,Family Medicine,207Q00000X,NY,2017
1336072495,Anesthesiology,207L00000X,TX,1997
1872766674,Pediatrics,208000000X,CA,2007
1693681888,Internal Medicine,207R00000X,PA,2004
1476675032,Radiology,2085B0100X,WI,1991
1306740683,Internal Medicine,207R00000X,MI,2016
1707193110,Family Medicine,207Q00000X,TN,2007
1439232426,Family Medicine,207Q00000X,MA,2013
1283275273,Family Medicine,207Q00000X,WY,2004
1359764549,Radiology,2085B0100X,NY,2003
1806889709,Internal Medicine,207R00000X,FL,2007
1809907334,Internal Medicine,207R00000X,MN,1996
1115440566,Internal Medicine,207R00000X,PA,2011
1730918970,Neurological Surgery,207T00000X,MD,1996
1607243973,Obstetrics & Gynecology,207V00000X,IL,2003
1742376811,Urology,208800000X,CA,2009
1836122030,Dermatology,207N00000X,KY,1997
1884816277,Psychiatry & Neurology,2084A0401X,SC,2001
1089447357,Obstetrics & Gynecology,207V00000X,VA,2006
1119682239,Orthopaedic Surgery,207X00000X,CA,2008
1350779561,Obstetrics & Gynecology,207V00000X,CA,2016
1491002311,Psychiatry & Neurology,2084A0401X,NY,2013
1034106553,Anesthesiology,207L00000X,CA,2015
1977227408,Pediatrics,208000000X,TN,2011
1862832247,Colon & Rectal Surgery,208C00000X,MS,1995
1256541321,Radiology,2085B0100X,VA,2006
1155671310,Pathology,207ZB0001X,CA,2014
1982804597,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,NY,2013
1090788195,Psychiatry & Neurology,2084A0401X,TX,2017
1182187793,Internal Medicine,207R00000X,CA,1988
1692706876,Psychiatry & Neurology,2084A0401X,WI,2016
1172404810,Internal Medicine,207R00000X,CA,1995
1123097853,Surgery,208600000X,HI,2008
1011049016,Internal Medicine,207R00000X,AZ,1994
1213403813,Orthopaedic Surgery,207X00000X,TN,2011
1354820429,Internal Medicine,207R00000X,CT,2008
1472193964,Ophthalmology,207W00000X,FL,2007
1952752909,Obstetrics & Gynecology,207V00000X,TX,1997
1122347135,Pediatrics,208000000X,IA,2019
1010873770,Orthopaedic Surgery,207X00000X,VA,2013
1899546323,Internal Medicine,207R00000X,TX,2007
1935398747,Surgery,208600000X,CA,2019
1259796047,Obstetrics & Gynecology,207V00000X,PA,2015
1544926128,Surgery,208600000X,PA,2005
1940406659,Obstetrics & Gynecology,207V00000X,WI,2002
1142608342,Orthopaedic Surgery,207X00000X,TN,2001
1198707790,Internal Medicine,207R00000X,NY,2009
1034116883,Physical Medicine & Rehabilitation,208100000X,MI,2010
1256030937,Pediatrics,208000000X,HI,1993
1131121026,Emergency Medicine,207P00000X,MD,2012
1839168006,Internal Medicine,207R00000X,CA,2016
1996914598,Pediatrics,208000000X,VA,2006
1377809169,Pathology,207ZB0001X,CA,2003
1083446686,Emergency Medicine,207P00000X,CA,2009
1784227799,Dermatology,207N00000X,NJ,2008
1135846107,Psychiatry & Neurology,2084A0401X,OH,2005
1752016513,Psychiatry & Neurology,2084A0401X,TX,2015
